idTweeter;fecha;autor;cuenta;seguidores;retweet;textoLimpio;polaridad;subjetivo;geolocalizacion 
1088944417866739712;2019-01-25  23:39:15;CECILIA  BOSSANO;BOSSCEC;498;3;DRWANDRADEE  SOFIIIAARA  FABIANVELEZ2  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  SEGUN  RELATO  MENSAJERO  ESTUDIO;0.34;0.42000000000000004;
1088940164225925120;2019-01-25  23:22:21;HANS  OCHOA;HANSOCHOA;731;4;UDECUENCA  CARNETIZACIONUCUENCA  INVITAMOS  REGISTRAE  OBTENER  CARNET  GRADUADO  JUNTO  BENEFICIOS  BANCOPICHINCHA;0.34;0.42000000000000004;CUENCA  -  ECUADOR
1088939603753603073;2019-01-25  23:20:07;CARLOS  A.  SALAZAR;CARLOSSALAZARZA;358;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;GUAYAS  DAULE
1088939120309796864;2019-01-25  23:18:12;MARIA  AUGUSTA;MARIAAU29004331;766;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;ECUADOR
1088938962029330433;2019-01-25  23:17:34;VLADIMIR  ZAMBRANO  TINOCO;VLADYZAMBRANO;422;6;SANJUVEMEL  VLADYZAMBRANO  DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  LENIN  MININTERIOREC  ASALTO  MUEE  BANC;0.34;0.42000000000000004;QUITO
1088938388806348800;2019-01-25  23:15:18;KARLITA      ;KARLYRIVADENEI1;934;0;BANCOPICHINCHA  PRIMERO  ESTAN  MANDANDO  EC  FISICO  TARJETA  VISA  OFICINA  CLARAMENTE  EC  DIGITAL  AHORA  PUEDO  ENTRAR  REVISAR  CUENTA  XQ  LLEGAN  SMS  CORREOS  CLAVES  CAMBIADO  OPERADORA  X  SI  ACASOME  AYUDAN;0.34;0.42000000000000004;QUITO,  ECUADOR
1088937543251517440;2019-01-25  23:11:56;XAVIER  NAVARRETE;XNAVARRETEC;462;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;GUAYAQUIL  -  ECUADOR
1088937060143153153;2019-01-25  23:10:01;JUAN  CARLOS  GOMEZ;GOMEZUIO;731;3;BYRONVILLACIS  FALLA  BANCOPICHINCHA  SELECCION  PERSONAL  CONTROLES  INTERNOS  INFORMACION  PARECERIA  FUGARSE  CASI  SIEMPRE  PUEAS  ADENTRO;0.34;0.42000000000000004;UIO
1088937013724831749;2019-01-25  23:09:50;MIA  SARA  VELEZ;MIASARAVELEZ;46;4;CRACINES  HOY  ASESINARON  HOMBRE  DESPUES  RETIRAR  SUMA  DINERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL;0.34;0.42000000000000004;
1088936358406750209;2019-01-25  23:07:13;ESTEBAN  AVILA;ESTEBANAVILA;32061;14;LARADIOREDONDA  VIVE  NOCHEAMARILLA2019  JUNTO  LARADIOREDONDA  SABADO  TWENTY-SIX  ENERO  ESTADIO  MONUMENTAL  BANCOPICHINCHA  ONE;0.34;0.42000000000000004;-0.232991,-78.485707
1088935991828758529;2019-01-25  23:05:46;JORGE  MARK\U/;JORGMARKL;319;1;NESTORNE  DRWANDRADEE  EVILDRUMS  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  JAMAS  ESTARE  ACUERDO  COMPAAN  COSAS  REALIDAD  PASO  UNICA  MANERA  MA  GENTE  VEA  CRUELDAD  CRIMINALES  MISERABLES  GENERAR  TENDENCIA  PAR  CREAR  CAMBIOS  NECESARIOS  ASI;0.34;0.42000000000000004;
1088935210840936448;2019-01-25  23:02:40;ANDRES  SEFLA;ANDRESSEFLA;323;1;JOSESTALINAR  ANDRESSEFLA  BANCOPICHINCHA  POLICIAECUADOR  PEOR  BANCOPICHINCHA  DICEN  CLAVE  TARJETA  RESPO;0.34;0.42000000000000004;QUITO  -  RIOBAMBA
1088935145514717184;2019-01-25  23:02:24;ANDRES  SEFLA;ANDRESSEFLA;323;1;JUDASESCARIOTES  ANDRESSEFLA  RINACAMPAINB  BANCOPICHINCHA  POLICIAECUADOR  PAIS  PERSONAS  REGISTRAN  ANTECEDENTE;0.34;0.42000000000000004;QUITO  -  RIOBAMBA
1088934917927567362;2019-01-25  23:01:30;A  GUANOLUISA;JUDASESCARIOTES;190;1;ANDRESSEFLA  RINACAMPAINB  BANCOPICHINCHA  POLICIAECUADOR  PAIS  PERSONAS  REGISTRAN  ANTECEDENTES  PENALES  PUEDEN  SER  CANDIDATOS  PREFECTOS  ALCALDES  ETC  HTTPS  TCOL8APVDNFOJ  GARANTIAS  SI  PERSONAS  CALANA  DIRIGEN  RIENDAS  HTTPS  TCOCXPJ7VEZIG;0.34;0.42000000000000004;
1088934550732972033;2019-01-25  23:00:02;JOSE  STALIN;JOSESTALINAR;96;1;ANDRESSEFLA  BANCOPICHINCHA  POLICIAECUADOR  PEOR  BANCOPICHINCHA  DICEN  CLAVE  TARJETA  RESPONSABILIDAD  RESPONDIERON  DENUNCIA  PUSE  ASALTO  IMAGINATE  TAMANA  ESTUPIDEZ;0.34;0.42000000000000004;QUITO-ECUADOR
1088934503735808001;2019-01-25  22:59:51;MANZANITA  ;APPLEDOUX;736;1;EIHUEVONERAID  DAYALAEC  FELOPROTON  BANCOPICHINCHA  PUES  MIERDA  SI  POLICIAECUADOR  PUEDE  QUIERE  USAR  ARMAS  DEVUE;0.34;0.42000000000000004;
1088934462656794624;2019-01-25  22:59:41;MANZANITA  ;APPLEDOUX;736;1;FELOPROTON  VE  CAJERO  AUNQUE  ABIEO  PROPIEDAD  PRIVADA  BANCOPICHINCHA  PRESTA  DEFICIENTE  SEGURIDAD  PESAR;0.34;0.42000000000000004;
1088934222126026754;2019-01-25  22:58:44;GARY;RIKIYKATHE;70;1;FELOPROTON  REALMENTE  ALARMANTE  SITUACION  SEGURIDAD  SACAPINTAS  BANCOS  COBRAN  BANCOPICHINCHA  TAMBIEN;0.34;0.42000000000000004;QUITO-ECUADOR
1088934073458929664;2019-01-25  22:58:09;MATEO  ALEJANDRO  BETANCOURT;NAZSKAP;25;0;AMBIENTEGESTION  ELCOMERCIOCOM  POLICIAECUADOR  BANCOPICHINCHA  BUENA  PROTESTA  SERIA  CAMBIAR  BANCO  MENOS  NEGLIGENTE;0.34;0.42000000000000004;
1088934053041049605;2019-01-25  22:58:04;CARLOS  OROZCO;CARLOS_OROZCOCD;680;0;EIHUEVONERAID  DAYALAEC  FELOPROTON  BANCOPICHINCHA  POLICIAECUADOR  BUENO  DECISION  EJECUTIVO  LEGISLATIVO;0.34;0.42000000000000004;QUITO,  ECUADOR
1088933887785488384;2019-01-25  22:57:24;MATEO  ALEJANDRO  BETANCOURT;NAZSKAP;25;0;AMBIENTEGESTION  ELCOMERCIOCOM  POLICIAECUADOR  BANCOPICHINCHA  MMM  CREO  MAS  RESPONSABILIDAD  ASAMBLEA  HACER  COSAS  PROPONES  DEBEN  CAMBIAR  LEYES  AUNQUE  SI  RECONOZCO  CONCUERDO  CONTIGO  PARCIALMENTE  BANCO  PODRIA  HABER  MEJORADO  SEGURIDAD;0.34;0.42000000000000004;
1088933383546257408;2019-01-25  22:55:24;SHENDRY  ROSERO  V;FUENTEOVEJUNAEC;73;0;BANCOPICHINCHA  ENTONCES  CORREO  FALSO  SER  ASI  PEDIRE  RESPECTIVAS  DISCULPAS  CONTRARIO  GUSTARIA  EXPLICACION  CONN  GUARDARE  MENSAJE  RESPALDO  HTTPS  TCODFERAY5RF2;0.34;0.42000000000000004;
1088932832787992576;2019-01-25  22:53:13;JUAN  PABLO  NEIRA  MEDINA;EIHUEVONERAID;2727;1;DAYALAEC  FELOPROTON  BANCOPICHINCHA  PUES  MIERDA  SI  POLICIAECUADOR  PUEDE  QUIERE  USAR  ARMAS  DEVUELVAN  DERECHO  POARLAS;0.34;0.42000000000000004;GUAYAQUIL,  ECUADOR
1088931743384637442;2019-01-25  22:48:53;EDER  ORRALA  SOLIS;EDER_ORRALA_S;105;0;BANCOPICHINCHA  CONSULTA  EFECTIVO  EXPRESS  VIGENTE  PUEDO  PRE  CANCELAR  DEUDA  TIEMPO;0.34;0.42000000000000004;SALINAS-ECUADOR
1088931505957756928;2019-01-25  22:47:57;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;WLADIMIRLINDO  GRACIAS  ENVIARNOS  DATOS  SOLICITADOS  GESTIONANDO  CASO  SOLVENTARLO  MENOR  TIEMPO  POSIBLE  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088931468997480455;2019-01-25  22:47:48;TORO  GRACIA  CARLOS;CTORO1962;758;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;
1088931326865170432;2019-01-25  22:47:14;CORREALISTA5!!;DIANAPATY_82;164;9;MAGGA_SHANTI  ELCONDEGRJM  JCARRERAANDRADE  BANCOPICHINCHA  FEGASG  EXISTIA  LEY  BLOQUEABA  SENAL  CELULARES;0.34;0.42000000000000004;
1088930183069999104;2019-01-25  22:42:41;TM;RUIZCALIXTO;1891;1;EDU_83_EC  ECUAVISAINFORMA  SEGUNDO  EVENTO  GRAVE  MISMO  BANCO  SIX  DICIEMBRE  POUGAL  POLICIAECUADOR  HACE  OJALA;0.34;0.42000000000000004;
1088929870678237187;2019-01-25  22:41:27;X@V!R;XXAVIERQUEZADA;16;0;PESIMO  SERVICIO  LINEA  BANCOPICHINCHA  SIRVE  HTTPS  TCOCNQCLOOWUC;0.34;0.42000000000000004;GUAYAQUIL,ECUADOR
1088929855662682112;2019-01-25  22:41:23;JUAN  AVILES  ;AMBIENTEGESTION;457;0;NAZSKAP  ELCOMERCIOCOM  POLICIAECUADOR  BANCOPICHINCHA  BANCO  SABE  VULNERABILIDAD  SER  ESPECIALISTA  SEGURIDAD  FISICA  EVIDENTE  ANALISIS  INFRAESTRUCTURA  PERSONAL  SEGURIDAD  BANCO  REFORZAR  CCTV  SIMULACROS  INTERVENCION  COORDINACION  POLICIA  HACER;0.34;0.42000000000000004;QUITO,  ECUADOR
1088929563273580544;2019-01-25  22:40:13;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;FUENTEOVEJUNAEC  BUENAS  TARDES  VERIFICADO  REGISTRA  SISTEMA  NINGUNA  TARJETA  TAMPOCO  DEUDA  ALGUNA  MENCIONA  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088928945947451393;2019-01-25  22:37:46;ANDRES  SEFLA;ANDRESSEFLA;323;1;RESPETO  RINACAMPAINB  COMPAO  VIDEOS  CIRCULAN  REALMENTE  INDIGNANTE  FALTA  SEGURIDAD  CAJERO  BANCOPICHINCHA  CONFIANZA  SIEMPRE  SERIO  GARANTIA  CLIENTES  BRINDAN  POLICIAECUADOR  POCA  REACCION;0.34;0.42000000000000004;QUITO  -  RIOBAMBA
1088928190440132610;2019-01-25  22:34:46;GELMAN  OSPINA;GELMOSPINA;26;0;BYRONVILLACIS  FERGULIGUISTA  BANCOPICHINCHA  HACE  CASO  CIERRAN  AGENCIA  RESULTADO  CAJEROS  ASESORES  TRABAJO  VAN  ABRIR  DESPIDOSMASIVOS  AHORA  PASATIEMPO  FAVORITO  DUENOS  DIRECTIVOS;0.34;0.42000000000000004;ECUADOR
1088928030955847682;2019-01-25  22:34:08;MARCOS  SERRANO-DUENAS,  MD,  MSC;MSERRANODUENAS;816;1;MIGUELEJIJONH  SUPERPODEROSARB  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  SI  GUARDIAS  FURIBUNDOS  HACEN  APAGAR  CELULAR  QUITARSE  GAFAS  GORRA;0.34;0.42000000000000004;MUY  NOBLE  Y  MUY  LEAL  CIUDAD  DE  SAN  FRANCISCO  DE  QUITO
1088927993240698881;2019-01-25  22:33:59;OWL;OWLSAMATISTA;7467;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;
1088927902505283594;2019-01-25  22:33:37;MARCOS  SERRANO-DUENAS,  MD,  MSC;MSERRANODUENAS;816;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;MUY  NOBLE  Y  MUY  LEAL  CIUDAD  DE  SAN  FRANCISCO  DE  QUITO
1088927827309809666;2019-01-25  22:33:19;JOSE  LUIS;BARCELUIS55;158;14;LARADIOREDONDA  VIVE  NOCHEAMARILLA2019  JUNTO  LARADIOREDONDA  SABADO  TWENTY-SIX  ENERO  ESTADIO  MONUMENTAL  BANCOPICHINCHA  ONE;0.34;0.42000000000000004;GUAYAQUIL
1088927533846929408;2019-01-25  22:32:10;JOSELUIS;CANALGYE;572;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;CARACAS-QUITO
1088927491488661506;2019-01-25  22:31:59;ECUADOR  EN  REVERSA;WAVROBB;854;16;RAFAELVUELVE  AFUERA  D  BANCO  PICHINCHA  ASESINAN  CLIENTE  PRESENCIA  ANTISOCIALES  BANCO  CERRO  PUEAS  PRESTO  NING;0.34;0.42000000000000004;
1088927467379847168;2019-01-25  22:31:54;GERARD  HUNTER;DEMOCRACIA2017;637;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;PATRIOTAS  ECUADOR
1088927333279584257;2019-01-25  22:31:22;LORENZRUFINOTHEBEST;RUFINOTHEBEST;263;109;BANCOPICHINCHA  ABRE  CUENTA  LINEA  APENAS  MINUTOS  TEN  TIEMPO  COSAS  MAS  IMPOAN  NOSESTAMOSTRANSFORMAN;0.34;0.42000000000000004;GUAYAS,  ECUADOR
1088927190966767616;2019-01-25  22:30:48;DR  BERNARDO  VEGA;BEJC33;539;4;UDECUENCA  CARNETIZACIONUCUENCA  INVITAMOS  REGISTRAE  OBTENER  CARNET  GRADUADO  JUNTO  BENEFICIOS  BANCOPICHINCHA;0.34;0.42000000000000004;CUENCA
1088927129746718720;2019-01-25  22:30:33;SEBASTIAN  VELASQUEZ;SOSEGON;31;0;BANCOPICHINCHA  ENTONCES  BENEFICIO  CLIENTES  SISTEMA  CONECTE  REGISTRO  CIVIL  SI  TODAS  MANERAS  HACER  MISMO  PROCEDIMIENTO  SIEMPRE  PUEDE  DISPONER  DINERO;0.34;0.42000000000000004;
1088927015204466697;2019-01-25  22:30:06;FLOR  VILLARROEL;FLORVILLARROE16;207;109;BANCOPICHINCHA  ABRE  CUENTA  LINEA  APENAS  MINUTOS  TEN  TIEMPO  COSAS  MAS  IMPOAN  NOSESTAMOSTRANSFORMAN;0.34;0.42000000000000004;GUAYAS,  ECUADOR
1088926563293380609;2019-01-25  22:28:18;EDU;EDU_83_EC;55;0;TELEAMAZONASEC  SEGUNDO  EVENTO  GRAVE  MISMO  BANCO  SIX  DICIEMBRE  POUGAL  POLICIAECUADOR  HACE  OJALA  INVESTIGUE  EMPLEADOS  ROTE  AGENCIAS  BANCOPICHINCHA  OJALA  MUNICIPIOQUITO  RETIRE  VALLAS  ESTACION  ECOVIA  XQ  ENCUBRE  DELINCUENCIA;0.34;0.42000000000000004;
1088926380824424448;2019-01-25  22:27:35;FAUSTO  ALMEIDA  B;FAUSTOALMEIDAB;150;0;SEGUN  AUDIOS  TESTIGOS  ASESINATO  ESPOSO  ASAMBLEISTA  GUARDIA  BANCOPICHINCHA  PRESTO  AYUDA  CLIENTE  CERRO  PUEA  ESTAN  ENTRENADOS  VIGILANTES  INSTITUCIONES;0.34;0.42000000000000004;
1088926243863609344;2019-01-25  22:27:02;GISSELA  CHAVEZ  BAJANA  (QUEVEDO);CHAVEZBAJANA;4;109;BANCOPICHINCHA  ABRE  CUENTA  LINEA  APENAS  MINUTOS  TEN  TIEMPO  COSAS  MAS  IMPOAN  NOSESTAMOSTRANSFORMAN;0.34;0.42000000000000004;LOS  RIOS,  ECUADOR
1088925943861788672;2019-01-25  22:25:50;JOSE  ZU;JOSHEZU;407;9;MAGGA_SHANTI  ELCONDEGRJM  JCARRERAANDRADE  BANCOPICHINCHA  FEGASG  EXISTIA  LEY  BLOQUEABA  SENAL  CELULARES;0.34;0.42000000000000004;QUITO,  ECUADOR
1088925808368984065;2019-01-25  22:25:18;NOS  TIENEN  MAMAOS;FIDEORAPIDITO2;82;0;MIGUELEJIJONH  BASTAIMPUNIDAD  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  QEPD;0.34;0.42000000000000004;
1088925694913069058;2019-01-25  22:24:51;EDU;EDU_83_EC;55;1;ECUAVISAINFORMA  SEGUNDO  EVENTO  GRAVE  MISMO  BANCO  SIX  DICIEMBRE  POUGAL  POLICIAECUADOR  HACE  OJALA  INVESTIGUE  EMPLEADOS  ROTE  AGENCIAS  BANCOPICHINCHA  OJALA  MUNICIPIOQUITO  RETIRE  VALLAS  ESTACION  ECOVIA  XQ  ENCUBRE  DELINCUENCIA;0.34;0.42000000000000004;
1088925686105034753;2019-01-25  22:24:49;X@V!R;XXAVIERQUEZADA;16;0;PESIMO  SERVICIO  LINEA  BANCOPICHINCHA  GRAN  BANCO  PAGINA  WEB  PEOR;0.34;0.42000000000000004;GUAYAQUIL,ECUADOR
1088924923626688513;2019-01-25  22:21:47;X@V!R;XXAVIERQUEZADA;16;0;BANCOPICHINCHA  PERDIDA  TIEMPO  SERVICIO  LINEA  BANCOPICHINCHA  DEJA  INGRESAR  VEZ  REGRESA  COMIENZO  PESIMO  SERVICIO;0.34;0.42000000000000004;GUAYAQUIL,ECUADOR
1088924549675208704;2019-01-25  22:20:18;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;XIMENACAB  CASO  REGISTRADO  MEDIO  VAMOS  GENERAR  LLAMADA  ASESOR  VERIFICAR  COMENTA  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088924458939809792;2019-01-25  22:19:56;SHENDRY  ROSERO  V;FUENTEOVEJUNAEC;73;0;DIA  THREE  SIGO  SENTADO  ESPERANDO  SOLUCION  BANCOPICHINCHA  PAGUE  QUIEREN  COBRARME  TARJETA;0.34;0.42000000000000004;
1088924440728162304;2019-01-25  22:19:52;CAPABLANCA;CARPAVOR;444;0;MIGUELEJIJONH  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  HACE  VARIOS  ANOS  BANCOS  TENIAN  PERSONAL  VIGILANCIA  EXTERIOR  CAJEROS  AHORA  DECIDIDO  AHORRAR  DINERO  MEJOR  SEGURIDAD  CLIENTES;0.34;0.42000000000000004;
1088924353272664067;2019-01-25  22:19:31;CARLOS  VENEGAS;OCVENEGAS;288;0;MIGUELEJIJONH  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  LEY  POSORJA  DELINCUENTES  INDEFENSOS  SI  NADIE  HACE  MAS  RECABAR  ESTADISTICAS  PUEBLO  ACTUAR;0.34;0.42000000000000004;QUITO,  ECUADOR
1088924304086089728;2019-01-25  22:19:19;@KUDZU;MAURICIOROJAS08;309;0;CESARGONZAGAA  BANCOPICHINCHA  LENIN  FFAAECUADOR  MARIAPAULAROMO  PREGUNTO  CUANTOS  MUEOS  LUGAR  BANCO;0.34;0.42000000000000004;
1088924085898358786;2019-01-25  22:18:27;VLADIMIR  COLOMA;WLADIMIRLINDO;98;0;BANCOPICHINCHA  GRACIAS  AQUI  DATOS  NOMBRE  COLOMA  GORDILLO  LUIS  RODRIGO  CI  ONE  BILLION,  SEVEN  HUNDRED  AND  FOUR  MILLION,  SIXTY-THREE  THOUSAND,  SIX  HUNDRED  AND  SEVENTY-FOUR  TELF  TWENTY-TWO  MILLION,  SIX  HUNDRED  AND  SIXTY-TWO  THOUSAND,  THREE  HUNDRED  AND  SEVENTY-SIX  CELULAR  NINE  HUNDRED  AND  SEVENTY-NINE  MILLION,  TWO  HUNDRED  AND  FORTY-ONE  THOUSAND,  EIGHT  HUNDRED  AND  SIXTY-FOUR  CORREO  COLOMALUISRODRIGO  HOTMAILCOM  CUENTA  B  PICHNCHA  AHORROS  THREE  BILLION,  THREE  HUNDRED  AND  TWENTY-FIVE  MILLION,  TWO  HUNDRED  AND  SIXTY-ONE  THOUSAND,  EIGHT  HUNDRED  QUITO  MAGDALENA;0.0;0.0;QUITO-ECUADOR
1088923772688756736;2019-01-25  22:17:13;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;SOSEGON  BUENAS  TARDES  EFECTIVAMENTE  SEGURIDAD  SISTEMA  TOMA  TIEMPO  REALIZAR  ACTUALIZACION  VEZ  TITULAR  NOTIFICADO  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088923215265779718;2019-01-25  22:15:00;GREGORIO  PERICO;GOYOSALPRIETA;64;2;FEGASG  CREO  MISMO  DISENADOR  LOGO  BANCOPICHINCHA;0.34;0.42000000000000004;NEW  YORK,  NY
1088922962709884928;2019-01-25  22:14:00;M.  JOHANNA  ALDEAN  S.;MINIALDEAN_M;571;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;
1088921652967235586;2019-01-25  22:08:47;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;GMELENDRES20  TELEFONO  CORREO  ELECTRONICO  CIUDAD  RESIDENCIA  ASESOR  CONTACTARA  USTED  ATENDER  CONSULTA  SALUDOS  TWENTY-TWO;0.34;0.42000000000000004;ECUADOR
1088921632457015297;2019-01-25  22:08:43;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;GMELENDRES20  BUEN  DIA  GUSTARIA  PODER  AYUDARLE  CASO  MANERA  PERSONALIZADA  FAVOR  ESCRIBANOS  MENSAJE  PRIVADO  DETALLE  OCURRIDO  DATOS  COMPLETOS  NOMBRES  CEDULA  IDENTIDAD  TWELVE;0.34;0.42000000000000004;ECUADOR
1088921536965296128;2019-01-25  22:08:20;DON  CAZA;CAZATARRINEROS;4114;1;UNI  DIFERENCIA  NOTO  LOGO  BANCOPICHINCHA  HTTPS  TCOPG3YH7HN1O;0.34;0.42000000000000004;
1088921255770816513;2019-01-25  22:07:13;STEREODREAM;STEREODREAM;348;6;SANJUVEMEL  VLADYZAMBRANO  DRWANDRADEE  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  LENIN  MININTERIOREC  ASALTO  MUEE  BANC;0.34;0.42000000000000004;WORLD
1088921220257525760;2019-01-25  22:07:04;KARL  EGAS;KARLEGAS;1249;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;DISNEYLAND,  CALIFORNIA
1088920614507855872;2019-01-25  22:04:40;MAIKEL  A.  ALVARADO;MAIKELVMA;4477;0;BANCOPICHINCHA  MUCHAS  GRACIAS  ATENCION  ESTARE  NOTIFICANDO  CUALQUIER  NOVEDAD;0.34;0.42000000000000004;VENEZUELA  -  BARQUISIMETO
1088920591074250753;2019-01-25  22:04:34;FERNANDO  VILLACRESES;PERRITO1948;670;9;MAGGA_SHANTI  ELCONDEGRJM  JCARRERAANDRADE  BANCOPICHINCHA  FEGASG  EXISTIA  LEY  BLOQUEABA  SENAL  CELULARES;0.34;0.42000000000000004;ECUADOR
1088920123237457920;2019-01-25  22:02:43;MIGUEL  E  JIJON  HANZE;MIGUELEJIJONH;140;0;PONCHIJARRIN  3762IGUAL  BANCOPICHINCHA  MUNICIPIOQUITO  TELEAMAZONASEC  ELCOMERCIOCOM  ELUNIVERSOCOM  ECUAVISA  DESINFORMACION  PRIMEROS  LLEGAR  EVIDENCIAR  FALTA  SEGURIDAD  QUITO  TWEET  MINUTOS  DESPUES  INCIDENTE  PRENSA  POQUITO  DESPUES  POLICIA  PODRA  VER  FECHA  HORA  TWEET  GRACIAS  COMENTARIO;0.34;0.42000000000000004;QUITO
1088920104463749120;2019-01-25  22:02:38;X@V!R;XXAVIERQUEZADA;16;0;BANCOPICHINCHA  ARREGLEN  SISTEMA  XQ  IGUAL  SALE  Q  SISTEMA  SATURADO  X  MOMENTO;0.34;0.42000000000000004;GUAYAQUIL,ECUADOR
1088919530242535424;2019-01-25  22:00:21;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;PAULOSULCA  BUENAS  TARDES  SISTEMA  SOLICITA  ACERQUE  AGENCIAS  ACTUALIZAR  INFORMACION  ASESOR  NECESITA  COORDINAR  ENTREGA  DOCUMENTOS  SALUDOS;0.34;0.42000000000000004;ECUADOR
1088919246418120710;2019-01-25  21:59:14;INDIGNADO  #NEVERGIVEUP;ELCONDEGRJM;2119;0;HASTACUANDO  MARIAPAULAROMO  DEJESE  AYUDAR  BRINDARLE  SOLUCION  EFECTIVOS  MECANISMOS  TECNOLOGICOS  SEGURIDAD  PREVENCION  BANCOPICHINCHA  HACE  AHORROS  COCINERAS  CONTRATACION  SERVICIOS  SEGURIDAD  HTTPS  TCO1YJCOCWVUJ;0.34;0.42000000000000004;
1088919049394888705;2019-01-25  21:58:27;KABALLERO  KITO;KABALLEROKITO;539;5;DANNYGOMEZL  DRWANDRADEE  CAMILIN86  MARIAPAULAROMO  POLICIAECUADOR  BANCOPICHINCHA  SI  VE  DELINCUENTES  TIEMBLA  MA;0.34;0.42000000000000004;QUITO
1088919019757940738;2019-01-25  21:58:20;VICTOR;VAMGUILLEN;398;1;VICTORGUILCAPI  CONSTERNADO  PERDIDA  FERNANDO  SOLIDARIDAD  FAMILIA  RINACAMPAINB  INTRIGA  FALTA  SEG;0.34;0.42000000000000004;QUITO  -  PORTOVIEJO  -  ECUADOR
1088917896452104193;2019-01-25  21:53:52;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;MICHAYMICKY22  TELEFONO  CORREO  ELECTRONICO  CIUDAD  RESIDENCIA  ASESOR  CONTACTARA  USTED  ATENDER  CONSULTA  SALUDOS  TWENTY-TWO;0.34;0.42000000000000004;ECUADOR
1088917735038480387;2019-01-25  21:53:13;BANCO  PICHINCHA;BANCOPICHINCHA;347803;0;MICHAYMICKY22  BUEN  DIA  GUSTARIA  PODER  AYUDARLE  CASO  MANERA  PERSONALIZADA  FAVOR  ESCRIBANOS  MENSAJE  PRIVADO  DETALLE  OCURRIDO  DATOS  COMPLETOS  NOMBRES  CEDULA  IDENTIDAD  TWELVE;0.34;0.42000000000000004;ECUADOR
1088917696241172481;2019-01-25  21:53:04;RAFAELA  BERNITT;SUPERPODEROSARB;227;118;MIGUELEJIJONH  SACANDO  DINERO  CAJERO  BANCOPICHINCHA  SIX  DICIEMBRE  POUGAL  MATARON  NOE  QUITO  CERO  SEGUR;0.34;0.42000000000000004;
